country_origin_id,country_destination_id,import_val
NLD,TGO,11565739.09
NLD,TZA,745484.27
NLD,UGA,7972824.18
NLD,ZAF,7038.54
NLD,ARE,1350.3
NLD,BGD,2485.04
NLD,CHN,2628387.51
NLD,HKG,11008.41
NLD,IDN,909491.29
NLD,IND,64854.7
NLD,ISR,4867.3
NLD,JPN,18176.48
NLD,KOR,4428.16
NLD,MYS,1634947.47
NLD,PAK,1734.34
NLD,PHL,163395.99
NLD,SAU,1470.92
NLD,SGP,2999.06
NLD,THA,8825.78
NLD,TUR,10993.33
NLD,VNM,74894.99
NLD,XXB,14980.09
NLD,AUT,14764.49
NLD,BGR,19545.76
NLD,BLR,1659.57
NLD,BLX,26998162.71
NLD,CHE,450791
NLD,CZE,5732.08
NLD,DEU,9770732.73
NLD,DNK,108131.92
NLD,ESP,78149.77
NLD,EST,49968.99
NLD,FIN,11069.55
NLD,FRA,2317730.44
NLD,GBR,197603.7
NLD,GRC,3541.41
NLD,HUN,11577.03
NLD,IRL,9996.5
NLD,ISL,3022.39
NLD,ITA,146878.94
NLD,LTU,12875.4
NLD,LVA,2245.89
NLD,NOR,12315.41
NLD,POL,6398722.04
NLD,PRT,15670.23
NLD,ROU,3997.98
NLD,RUS,6916.02
NLD,SVK,3393.99
NLD,SWE,15552.38
NLD,UKR,2357.35
NLD,BLZ,57942.37
NLD,CAN,68985.25
NLD,CRI,286928.45
NLD,CUB,46038.54
NLD,DOM,40656434.74
NLD,GRD,155485.13
NLD,GTM,68637.37
NLD,HND,2101.56
NLD,HTI,260922.82
NLD,JAM,193358.08
NLD,MEX,65839.83
NLD,NIC,1684.96
NLD,PAN,199697.74
NLD,TTO,197677.78
NLD,USA,17033755.22
NLD,AUS,2886.07
NLD,NZL,2877.82
NLD,PNG,104066.24
NLD,ARG,2065.48
NLD,BOL,120272.16
NLD,BRA,17919052.44
NLD,CHL,4103.05
NLD,COL,5729601.22
NLD,ECU,80035412.33
NLD,PER,83730795.67
NLD,VEN,849896.11
RUS,CIV,96237507.31
RUS,GHA,37151993.48
RUS,GIN,1343646.74
RUS,MDG,4112.95
RUS,NGA,5616463.79
RUS,STP,4413.82
RUS,UGA,268594.43
RUS,IDN,6194.73
RUS,VNM,2683.49
RUS,BGR,3249
RUS,BLX,141385.96
RUS,DEU,1088941.82
RUS,EST,65042878
RUS,FIN,2647
RUS,NLD,85154
RUS,CUB,4563.3
RUS,DOM,92214.04
RUS,GRD,2914.34
RUS,HTI,2097.77
RUS,SLV,1834
RUS,TTO,3767.12
RUS,PNG,2528.33
RUS,COL,38851.08
RUS,ECU,71392.02
RUS,PER,8515463.01
RUS,VEN,20359.06
SGP,CIV,10805612.92
SGP,CMR,28920572.52
SGP,GHA,95788408.69
SGP,MDG,52668.47
SGP,NGA,4311.57
SGP,TZA,4089852.12
SGP,UGA,15545302.81
SGP,IDN,69046606.17
SGP,IND,14933275.87
SGP,MYS,27630730.63
SGP,PHL,26896
SGP,BLX,29294.21
SGP,DEU,61604.43
SGP,ESP,1913.14
SGP,EST,1298780.57
SGP,FRA,9126.27
SGP,GRC,50563.47
SGP,USA,6080.22
SGP,PNG,5527146.83
SGP,SLB,97375.93
SGP,ECU,135622.88
SGP,PER,912668.05
ESP,CIV,92671187.28
ESP,CMR,32960136.69
ESP,COD,5112063.18
ESP,COG,1520102.88
ESP,GHA,52208120.56
ESP,GIN,4545562.38
ESP,GNQ,2290141.04
ESP,KEN,2269970.81
ESP,LBR,1270528.66
ESP,MDG,378385.85
ESP,NGA,8205476.35
ESP,STP,1707329.81
ESP,TGO,856489.2
ESP,TZA,1543982.88
ESP,UGA,7160396.34
ESP,VNM,138699.76
ESP,BLX,2993908.64
ESP,CHE,187189.87
ESP,DEU,1254975.33
ESP,DNK,78317.39
ESP,FRA,1289935.15
ESP,GBR,50919736.74
ESP,NLD,2822789.24
ESP,ROU,1245
ESP,SVN,1172
ESP,DOM,16449464.01
ESP,HTI,543800.53
ESP,MEX,27620.45
ESP,PAN,207988.12
ESP,BRA,85950.54
ESP,COL,9022333.45
ESP,ECU,11536015.48
ESP,PER,8336100.04
ESP,VEN,678787.07
TUR,CIV,186709411.1
TUR,CMR,2286469.93
TUR,GHA,69561499.09
TUR,MDG,41411
TUR,NGA,3025373.37
TUR,TZA,402539
TUR,NLD,161726
TUR,ECU,298020
GBR,CIV,105303670.8
GBR,GHA,42414300.02
GBR,MDG,185748.69
GBR,UGA,477156
GBR,LKA,1300.32
GBR,SGP,2737.85
GBR,AUT,1728
GBR,BLX,173917.32
GBR,CHE,4756.37
GBR,DEU,20883
GBR,ESP,1992951.58
GBR,FRA,78650.47
GBR,ITA,3586.61
GBR,NLD,522092.36
GBR,POL,20403.39
GBR,CAN,82497.23
GBR,CUB,136618.36
GBR,DOM,11466.77
GBR,GRD,2375.39
GBR,HND,11798.36
GBR,JAM,12646.8
GBR,PAN,4000
GBR,USA,83324.17
GBR,BRA,4364.65
GBR,CHL,3641.94
GBR,COL,114080.03
GBR,ECU,188741.24
GBR,PER,970191.01
GBR,VEN,301014.47
USA,CIV,748882592.5
USA,COD,2302517.2
USA,GHA,194949778.5
USA,GIN,2219040
USA,MDG,3401100.43
USA,NGA,5995906.66
USA,SLE,232427
USA,STP,2473
USA,TZA,696450.94
USA,IDN,8978957
USA,IND,318570.5
USA,JPN,4752
USA,MYS,1001268.05
USA,PHL,36608.13
USA,TUR,2129.04
USA,VNM,21771.83
USA,AUT,2127.04
USA,BLX,360631.26
USA,CHE,167571.74
USA,DEU,382176.14
USA,FRA,265742.54
USA,GBR,37323.64
USA,ITA,4463.94
USA,NLD,202566.1
USA,BLZ,194072.09
USA,CAN,240242.79
USA,CRI,45789.46
USA,DOM,79880340.97
USA,GRD,2043.79
USA,GTM,180912.39
USA,HND,67122.44
USA,HTI,3506768.59
USA,LCA,29532.46
USA,MEX,213502.43
USA,NIC,241846.17
USA,PAN,149451.9
USA,SLV,12181.88
USA,TTO,56708.27
USA,FJI,9024.23
USA,NZL,70852
USA,PNG,32137671.04
USA,SLB,190343.52
USA,BOL,135739.6
USA,BRA,127987.73
USA,CHL,64801.83
USA,COL,2112042.76
USA,ECU,279828143.2
USA,PER,9233023.72
USA,VEN,8435622.96
BEN,ALL,2266.28
CMR,ALL,1336.47
DZA,ALL,5761744.2
GHA,ALL,43129892
GIN,ALL,164953
MAR,ALL,19053.5
MOZ,ALL,3668.97
MWI,ALL,4288.43
NER,ALL,4096.07
NGA,ALL,1009
SEN,ALL,1248.94
SLE,ALL,8425
TUN,ALL,9988624.71
UGA,ALL,162094.11
ZAF,ALL,447700.34
ZWE,ALL,3497.25
ARE,ALL,48732
ARM,ALL,6817333.71
BHR,ALL,28790.56
CHN,ALL,83678427.2
GEO,ALL,1248
HKG,ALL,545340.98
IDN,ALL,93660414
IND,ALL,48829197.96
IRN,ALL,6958866
ISR,ALL,354399.11
JPN,ALL,141501232.7
KAZ,ALL,23827756.38
KGZ,ALL,4097
KOR,ALL,14413612.14
KWT,ALL,6324.08
LBN,ALL,4773
LKA,ALL,526119.97
MDV,ALL,1088
MYS,ALL,728345136.6
NPL,ALL,1052.13
OMN,ALL,16924.04
PAK,ALL,153464
PHL,ALL,956429.12
QAT,ALL,461048.67
SAU,ALL,5304
SGP,ALL,274974413.8
THA,ALL,47196662.2
TUR,ALL,262486449.5
VNM,ALL,130780
XXB,ALL,131903.25
ALB,ALL,20777
AND,ALL,4490
AUT,ALL,85297183.71
BGR,ALL,139942.93
BIH,ALL,628903.93
BLR,ALL,43999938.36
BLX,ALL,856152701.2
CHE,ALL,142929122.1
CZE,ALL,317862.29
DEU,ALL,886394662
DNK,ALL,13129520.43
ESP,ALL,321275902.7
EST,ALL,140836399.1
FIN,ALL,239597.25
FRA,ALL,419542297.6
GBR,ALL,153130643.2
